DOID,Type,MeSH,UMLS_CUI
6733,DIS,,C1334257
6735,DIS,,C1334300
674,DIS,,
6740,DIS,,C0279674
6741,DIS,,C0281267
6742,DIS,,C1515107
6752,DIS,,C1334226
6755,DIS,,C0333572
6758,DIS,,"C0346948, C1332933"
6759,DIS,,C1332582
676,DIS,,"C0157916, C0157917"
6760,DIS,,C0519063
6762,DIS,,C1336504
6774,DIS,,C1514199
6776,DIS,,C1518167
6777,DIS,,C1336962
678,DIS,D013494,C0038868
6786,DIS,,C1332944
6787,DIS,,C1332945
6788,DIS,,C1511275
6789,DIS,,C1332946
679,DIS,,
680,DIS,,
6804,DIS,,C1333091
6809,DIS,,
681,DIS,D010244,C0030442
6811,DIS,D001254,C0280783
6812,DIS,,C1332995
682,DIS,,C0009492
6823,DIS,C537162,C0334489
6827,DIS,,C1336029
683,DIS,D009443,C0235025
6837,DIS,,C1514905
6838,DIS,,C1514906
6839,DIS,,C1334631
684,DIS,,C2239176
6841,DIS,,C1333620
6844,DIS,,C1335752
6845,DIS,,C1512750
6846,DIS,,C1512419
6847,DIS,,C1332185
6848,DIS,,C1515893
6854,DIS,,C1333475
6856,DIS,,C1335419
6857,DIS,,C1335417
6858,DIS,,C1335416
686,DIS,,C0279000
6865,DIS,,C1518768
6867,DIS,,C1334657
6868,DIS,,C1334665
6869,DIS,D008579,C0751304
687,DIS,D018197,C0206624
6871,DIS,,C1336046
6872,DIS,,C1336048
6873,DIS,,C0037293
688,DIS,,
6880,DIS,,C1335994
6886,DIS,,C1336878
6888,DIS,,C0577692
6898,DIS,,C0279392
6901,DIS,,C1333992
6903,DIS,,C0730306
6906,DIS,,C1333824
6917,DIS,,C1266094
6925,DIS,D020427,C0270810
6929,DIS,D010211,C0242420
693,DIS,D003744,C0011351
6931,DIS,,C0861858
6932,DIS,,C1511190
6933,DIS,,"C0235754, C1384678"
6934,DIS,,C1336887
6935,DIS,,C1336874
6936,DIS,,C1519823
6938,DIS,,C1321869
6939,DIS,,C1332949
6943,DIS,,C1520084
6944,DIS,,C1336981
6945,DIS,,C0334019
6947,DIS,,C0345676
6948,DIS,,C1334151
6950,DIS,,C0009426
6951,DIS,,C0259782
6958,DIS,,C1332232
6959,DIS,,C1333074
6961,DIS,,C1511052
6969,DIS,,C0339130
6970,DIS,,C0339129
6975,DIS,,C1518882
6976,DIS,,C1517579
6977,DIS,D003969,C0086768
698,DIS,D003807,C0011432
6988,DIS,,C1333306
699,DIS,,
6992,DIS,,C0279693
6993,DIS,,C1334210
6994,DIS,,C0346373
6996,DIS,,C1334208
6997,DIS,,C1334209
6998,DIS,,C1333750
7,DIS,,
700,DIS,D028361,C0751651
7004,DIS,D049913,C1306214
7005,DIS,D001254,C0334581
7007,DIS,D001254,C0338070
7008,DIS,D001254,C0334580
701,DIS,,
7013,DIS,,C1518725
7014,DIS,,C0334473
7016,DIS,,C1336703
7017,DIS,,C1334438
7024,DIS,,C1513718
7030,DIS,,C1332640
7031,DIS,,C0280325
7032,DIS,,C0861855
7033,DIS,D017129,C0162576
7037,DIS,,C1332990
7039,DIS,,C0334260
7040,DIS,,C1333422
7041,DIS,,C1333024
7042,DIS,,C1333050
7045,DIS,,C1332463
7046,DIS,,C1511063
7047,DIS,,C1332462
7048,DIS,,
7049,DIS,,C1335973
705,DIS,,
7050,DIS,,C1332464
7051,DIS,,C1333443
7054,DIS,,C1334829
706,DIS,,
7061,DIS,,
707,DIS,D016393,C0079731
7071,DIS,,C1333278
7076,DIS,,C1517894
7077,DIS,,C1334600
7079,DIS,,C1368888
7081,DIS,,C1334788
7086,DIS,,C1334817
7088,DIS,,C1333120
7089,DIS,,C1336695
709,DIS,,"C0153832, C1336064"
7095,DIS,,C0279989
7097,DIS,,C1515307
710,DIS,,C1336065
7103,DIS,,C1333283
7105,DIS,,C1290353
711,DIS,,C0279780
712,DIS,,C1335724
7127,DIS,,C0156270
713,DIS,,C0349633
7132,DIS,,C1332564
7133,DIS,,C1333759
7134,DIS,,C1112474
7136,DIS,,C1332250
7138,DIS,,C0152262
7139,DIS,,C1516858
7140,DIS,,C1511051
7141,DIS,,C1300585
7142,DIS,,C1335980
7144,DIS,,C1334378
7146,DIS,D054752,C1260327
7147,DIS,D013167,C0038013
7148,DIS,D001172,C0003873
715,DIS,D015458,C0023492
7152,DIS,,C1335521
7160,DIS,,C1335682
7165,DIS,D013968,C0040149
7166,DIS,D013966,C0040147
7168,DIS,,C1335096
7169,DIS,,C1335095
7173,DIS,,C0334273
7174,DIS,,C0280470
7175,DIS,,C1332278
7177,DIS,,C1332262
7179,DIS,,C0334312
718,DIS,D000744,C0002880
7181,DIS,,C1332490
7187,DIS,,C1306804
7188,DIS,D013967,C0920350
7191,DIS,,C1518713
7192,DIS,,C1333985
7198,DIS,,C1334643
720,DIS,,C0085577
7202,DIS,,C0334522
7206,DIS,,C1334691
7207,DIS,,C1333122
7210,DIS,D008579,C0334607
7211,DIS,D008579,C0334606
7212,DIS,D008579,C0334605
7213,DIS,D008579,C0334611
7214,DIS,,C0278847
7221,DIS,,C5399921
7222,DIS,,
7223,DIS,,C0346157
7224,DIS,,C0153647
7230,DIS,,C1333037
7231,DIS,,C1377605
7232,DIS,,C1333377
7233,DIS,,C1370503
7234,DIS,,C2063873
7235,DIS,,C1518872
7236,DIS,,C1518870
7237,DIS,,C1266078
724,DIS,,C0038437
7241,DIS,,C1519852
7242,DIS,,C1519845
7244,DIS,,C1511207
7246,DIS,,C1515864
7263,DIS,,C0398695
7266,DIS,,C1512418
7267,DIS,,C0345959
7269,DIS,,C1515292
727,DIS,D011293,C0376356
728,DIS,,C0155352
7280,DIS,D005887,C0376319
7281,DIS,,
7284,DIS,,"C1335352, C1527427"
7289,DIS,,C1266057
7293,DIS,,C1513711
7297,DIS,,C1332968
730,DIS,D014523,C0041971
7302,DIS,,C1515303
7305,DIS,D018302,C0334587
731,DIS,D014571,C0042076
7312,DIS,,C1511283
7315,DIS,,C1336362
7319,DIS,,C0270921
732,DIS,D014522,C0041969
7320,DIS,,C0877572
7326,DIS,,C1333162
7327,DIS,,C0410005
7328,DIS,,C1334287
7332,DIS,,C0152902
7333,DIS,,C1336892
7334,DIS,,C0334039
734,DIS,D014523,"C0153620, C0700101"
7340,DIS,,C1332988
7347,DIS,,C1518743
7350,DIS,,C1331541
7356,DIS,,C1335689
736,DIS,,C1518164
7360,DIS,,C1515312
7363,DIS,,
7365,DIS,D000082242,C0033838
7371,DIS,D000093284,C1336527
7378,DIS,,C0948740
7379,DIS,,C1334717
738,DIS,,C1517154
7380,DIS,,C0345983
7381,DIS,,C1334464
7388,DIS,,C1335575
7389,DIS,,C1335572
7390,DIS,,C1336531
7398,DIS,D018242,C0751675
74,DIS,D006402,C0018939
7400,DIS,,
7401,DIS,,C3274139
7402,DIS,,C3274140
7408,DIS,,C4288007
7409,DIS,,C1520092
7411,DIS,,C1335158
7426,DIS,C531621,C0003177
7427,DIS,D000881,C0003175
7428,DIS,,C0854912
7429,DIS,,C1332948
743,DIS,,C0343065
7430,DIS,,C1377598
7435,DIS,,C1515311
7436,DIS,,C1336913
7437,DIS,,C1519862
7438,DIS,,C0279667
7439,DIS,,C0271466
7441,DIS,,C1333042
7442,DIS,,
745,DIS,,C1333415
7455,DIS,,
7457,DIS,D010123,C0030100
7459,DIS,,C1519485
746,DIS,D018254,C0206675
7460,DIS,,C1519487
7461,DIS,,C1519486
7463,DIS,,C0279614
7465,DIS,,C1512709
7474,DIS,D000086002,C0812413
7475,DIS,D004238,C0012813
7479,DIS,,C1333320
7480,DIS,,C1265997
7482,DIS,,C1335396
7483,DIS,,C1517658
7488,DIS,,C0279931
7489,DIS,D055034,C0029376
749,DIS,,
7491,DIS,,C1520093
7492,DIS,,C1335563
7497,DIS,,C0238029
75,DIS,,
750,DIS,D010437,C0030920
7501,DIS,,C0278599
7502,DIS,,C0278650
7503,DIS,,C1333510
7505,DIS,,C0345832
7506,DIS,,C3274143
7511,DIS,,C1334247
7512,DIS,,
7514,DIS,C536741,C1520159
7515,DIS,,C1334436
7516,DIS,,C1332956
7518,DIS,,C0033948
7519,DIS,,C1299237
752,DIS,D010439,C0030925
7520,DIS,,C1518974
7521,DIS,,C1513799
7522,DIS,,C1332972
7527,DIS,,C0153196
7528,DIS,,C0238103
7531,DIS,,C1266027
7532,DIS,,C1378340
7533,DIS,,
7537,DIS,,
7538,DIS,,C1511307
7539,DIS,,C1266023
754,DIS,,C0152793
7540,DIS,,C1388299
7541,DIS,,C1513365
7542,DIS,,C0334546
7549,DIS,,C0334352
7551,DIS,D006069,C0018081
7553,DIS,,C1512743
7558,DIS,D020435,C0751942
7559,DIS,,C1332341
7565,DIS,,C1520081
7566,DIS,D057090,C1266065
7567,DIS,,C1520076
7571,DIS,,
7574,DIS,,C1335304
7575,DIS,,C1266071
7577,DIS,,C1335303
7578,DIS,,C0346151
758,DIS,D012857,C0037221
7583,DIS,,C0280329
7584,DIS,,C0280330
7585,DIS,,C0280326
7586,DIS,,C0280331
7587,DIS,,C0749163
7591,DIS,,C1517538
7596,DIS,,C1332337
7598,DIS,,C1516418
7599,DIS,,C0279706
76,DIS,D013272,C0038354
7600,DIS,,C1512736
7602,DIS,,C1266166
7603,DIS,,C0279602
7607,DIS,,C0334320
7608,DIS,D010282,C0262587
7609,DIS,,C0279700
7610,DIS,,C0279701
7611,DIS,,C1335351
7612,DIS,,C1332974
7613,DIS,,C0334612
7614,DIS,,C0302327
7615,DIS,,C0334451
7631,DIS,,C0281330
7632,DIS,,C1516284
7633,DIS,D012167,C0024441
7634,DIS,,C1336535
7635,DIS,,C1333760
7639,DIS,,C1334575
7642,DIS,,C1516490
7643,DIS,,C0345979
7646,DIS,,C1334825
7650,DIS,,C1518737
7651,DIS,,C1518736
7656,DIS,,C0281329
7664,DIS,,
7665,DIS,,C1518355
767,DIS,,
7675,DIS,,C1515282
7676,DIS,,C1515299
7678,DIS,,C1336037
7679,DIS,,C1336038
768,DIS,,
7684,DIS,,C1334642
7685,DIS,,C1518873
7689,DIS,,C1384416
769,DIS,D009447,C0027819
7693,DIS,,C0162871
7694,DIS,,C1511204
7696,DIS,,C0346601
7697,DIS,,C1335300
7698,DIS,C536126,C1334977
77,DIS,D004066,C0012242
7707,DIS,,C0279654
7708,DIS,,C1332270
771,DIS,,
7713,DIS,,C1336829
7716,DIS,,C1301048
7717,DIS,,C1333081
7718,DIS,,
7725,DIS,D004830,C0014549
7729,DIS,,C1266087
7731,DIS,,C0279983
7732,DIS,,C0279987
7733,DIS,,C1519321
7735,DIS,,C1335309
7736,DIS,,C0154835
774,DIS,,C0339556
7747,DIS,,C1321870
775,DIS,D064090,C0281658
7750,DIS,,C1332186
7752,DIS,,C1333511
7756,DIS,,C0235813
7757,DIS,,C1332977
7762,DIS,,C1332983
7763,DIS,,C1299240
7764,DIS,,C1299239
7765,DIS,D058456,C0154832
778,DIS,,C0011251
7787,DIS,,C1335149
7788,DIS,,C1332215
780,DIS,D010922,"C0032045, C0032962"
7806,DIS,,C0559185
7807,DIS,,C1333026
7808,DIS,,C0279695
7817,DIS,,C0280792
7818,DIS,,C1335395
7819,DIS,,C1336040
782,DIS,,C0021313
7820,DIS,,C1336036
7824,DIS,,C1336051
7825,DIS,,C1333048
7826,DIS,,C0281334
7827,DIS,,C0278985
783,DIS,,
7839,DIS,,C3839745
784,DIS,D007676,C0022661
7840,DIS,,C1335311
7841,DIS,,
7843,DIS,,C0007104
7848,DIS,D054739,C1260326
7849,DIS,,C1301364
7851,DIS,,C1518868
786,DIS,D007818,C0023051
7867,DIS,,C1370504
7868,DIS,,C1334645
7875,DIS,,C1332220
7878,DIS,,C1519844
7880,DIS,,C1517842
7891,DIS,,
7894,DIS,D008924,C0026229
790,DIS,D015814,C0028841
7902,DIS,,C1706731
7903,DIS,,C1334238
7907,DIS,,C0280791
7910,DIS,,C1334647
7912,DIS,D009837,C0280793
7915,DIS,,C1332916
7921,DIS,,C1332513
7922,DIS,,
7926,DIS,,C0279705
7927,DIS,,C0279707
7928,DIS,,C1377904
7930,DIS,,C1515305
7933,DIS,,
7936,DIS,,C0854859
7941,DIS,,C1332460
7945,DIS,,C1332195
7949,DIS,,C1516761
7951,DIS,,C1516760
7953,DIS,,C1334967
7958,DIS,,C1335923
7959,DIS,,C1333321
7960,DIS,,C1266063
7961,DIS,,C1518366
7962,DIS,,C1515212
7967,DIS,,C1512738
7968,DIS,,C1512742
7969,DIS,,C1512741
7971,DIS,,C1512740
7972,DIS,,C1512739
7983,DIS,,C1334565
7984,DIS,,C1335932
7986,DIS,,C1333597
799,DIS,,C0042345
7994,DIS,,C1335150
7996,DIS,,C1333987
7997,DIS,D013971,C0040156
7998,DIS,D006980,C0020550
8000,DIS,,C1333643
8002,DIS,,C0345726
8003,DIS,,C0334303
8006,DIS,,C1335481
8007,DIS,D010178,"C0030271, C0549471"
8009,DIS,,C1513369
801,DIS,D006395,C0018924
8012,DIS,,C1334638
8013,DIS,,C1335322
8020,DIS,,C0334422
8022,DIS,,C1333966
8023,DIS,,C1335170
8025,DIS,,C1335965
8029,DIS,,C1336076
8030,DIS,,C1335383
8031,DIS,,C1335418
8036,DIS,,C1332989
8042,DIS,,C1514200
8043,DIS,,C1332934
8050,DIS,,C1511203
8051,DIS,,C1511196
8057,DIS,D008579,C1335107
8058,DIS,,C1335422
8060,DIS,,C1333644
8068,DIS,,C1512935
807,DIS,,C0375275
8072,DIS,,C1519184
8078,DIS,,C1332953
8081,DIS,,C1515309
8082,DIS,,C1320471
8083,DIS,,C1516475
809,DIS,,C0009171
8093,DIS,,C1334646
8096,DIS,,C1511192
8097,DIS,,C1511189
8102,DIS,,C0334328
8104,DIS,,C1519933
8105,DIS,,C1333504
8106,DIS,,C1516553
8108,DIS,,C1336884
8109,DIS,,C1336889
811,DIS,D008060,C0023787
8110,DIS,,C1335377
8117,DIS,,C0027881
8118,DIS,,C1334635
8119,DIS,,C1332261
8122,DIS,,C1335974
8125,DIS,D055034,"C0029429, C0158445"
813,DIS,D001170,"C0003869, C0157843"
8130,DIS,,C1511305
8133,DIS,,"C0496765, C0585946"
8135,DIS,,C1333748
8137,DIS,,C1333069
8138,DIS,,C1335924
8140,DIS,,C1332176
8144,DIS,,C1333038
8149,DIS,,C1334574
8150,DIS,,C1518871
8151,DIS,,C3274138
8153,DIS,,C1333612
8158,DIS,C537005,
8161,DIS,C536913,C0749424
8162,DIS,,C1336750
8167,DIS,,C1333749
817,DIS,,C0027060
8170,DIS,,
8177,DIS,,C1516405
8178,DIS,,C5557432
8179,DIS,,C1516409
8186,DIS,,C1333593
8187,DIS,,
8188,DIS,,C1336904
819,DIS,D008480,C0025064
8193,DIS,,C1515310
8195,DIS,,C1515306
82,DIS,,C0027128
820,DIS,,C0027059
8200,DIS,C536774,C0153188
8203,DIS,,C1335893
8207,DIS,,C1334445
8208,DIS,,C1336529
8211,DIS,,C1517111
8216,DIS,,C5421232
8221,DIS,,C1336871
8223,DIS,,C1518950
8224,DIS,,C1332896
8225,DIS,,C1335390
8227,DIS,,C1332346
823,DIS,D010485,C0031030
8230,DIS,,C1334258
8233,DIS,,C1370890
8239,DIS,,C1334434
824,DIS,D010518,C0031099
8243,DIS,,C1266114
8251,DIS,,C1332211
8252,DIS,,C0008711
8255,DIS,,C1336978
8256,DIS,,
8259,DIS,,C1511339
827,DIS,,C0152800
8272,DIS,,C0279930
8274,DIS,,C1336546
8275,DIS,,C1336096
8282,DIS,,C0279545
8283,DIS,,C0029823
8288,DIS,,C0345978
8292,DIS,,C1266046
8295,DIS,D012532,C0036262
83,DIS,,C0029531
8302,DIS,,C1513364
8303,DIS,,
8304,DIS,,C1335295
8305,DIS,,C1335063
8307,DIS,,C1333369
8310,DIS,,C1335931
833,DIS,D004428,C0013449
8331,DIS,,C1335382
8335,DIS,,C1334753
8336,DIS,,C1332987
8337,DIS,D001064,C0003615
8338,DIS,,C4289808
8339,DIS,,C1516422
8340,DIS,,C1266079
8352,DIS,,C1334560
8353,DIS,,C1321427
8354,DIS,,C1332655
8358,DIS,,C1515293
8361,DIS,,C1516407
8362,DIS,,C1515304
8368,DIS,,C1370510
8369,DIS,,C0278622
8389,DIS,,C1334437
8392,DIS,,C1515308
8394,DIS,,C1515284
8398,DIS,,C0157946
8399,DIS,D014323,C0041170
84,DIS,D010007,"C0029420, C0029421"
840,DIS,,C0152108
8400,DIS,,C0346367
8408,DIS,,C0267497
8409,DIS,,C1333370
841,DIS,D000542,C0002390
8410,DIS,,C1333000
8411,DIS,,C0241961
8415,DIS,,C1332840
8418,DIS,,C0334459
8419,DIS,,C0334329
8420,DIS,,C1333821
8426,DIS,,C0346006
8427,DIS,,C0853394
8428,DIS,,C1332315
8431,DIS,,C0856817
8432,DIS,D011086,C0032461
8433,DIS,,C0877367
8437,DIS,D007415,C0021843
8438,DIS,D000343,C0001727
8439,DIS,D011178,C0032763
8440,DIS,D045823,C1258215
8442,DIS,D007418,C0030446
8443,DIS,,C0006091
8445,DIS,D045822,C0042961
8446,DIS,D007443,C0021933
8448,DIS,,C0029640
845,DIS,,C0010598
8454,DIS,D012257,C0035528
8455,DIS,D026681,C0936215
8456,DIS,D002796,C0008412
8457,DIS,D010383,C0030783
8461,DIS,D058540,C0175713
8463,DIS,D003320,C0010043
8464,DIS,,C0154817
8465,DIS,D041441,C0152439
8466,DIS,,
8469,DIS,D007251,C0021400
8472,DIS,D012594,C0036420
8476,DIS,D008061,C0023788
8478,DIS,D000196,C0001261
848,DIS,,
8481,DIS,,"C0035440, C0489959"
8482,DIS,,C0154840
8483,DIS,D015356,C0035302
8484,DIS,,C0155890
8485,DIS,D009091,
8488,DIS,D006831,C0020224
849,DIS,,
8498,DIS,C537743,C1306122
8499,DIS,D009755,C0028077
850,DIS,D008171,C0024115
8500,DIS,,
8501,DIS,,
8502,DIS,,
8503,DIS,,C1314968
8504,DIS,D007169,C0021099
8505,DIS,D003874,C0011608
8506,DIS,D010391,C0030805
8507,DIS,,C0152092
8508,DIS,D012872,C0600336
851,DIS,,C0004767
8512,DIS,,C0157540
8514,DIS,,C0155671
8515,DIS,,C0034072
8516,DIS,,C0034066
8517,DIS,,C0155672
8519,DIS,,C0154529
8527,DIS,,C0153903
8529,DIS,,
853,DIS,D011111,C0032533
8533,DIS,D007012,"C0153398, C0496770"
8534,DIS,D005764,C0017168
8536,DIS,D006562,C0019360
8538,DIS,D008228,C0024302
854,DIS,,
8541,DIS,D012751,C0036920
8543,DIS,D006689,C1266194
8544,DIS,D015673,C0015674
8545,DIS,D008305,C0024591
8549,DIS,,C0157738
8552,DIS,,C0023473
8553,DIS,D017511,C0085652
8556,DIS,,C0153386
8557,DIS,,"C0153382, C0153388"
856,DIS,,
8564,DIS,D008048,"C0153340, C0153346"
8566,DIS,D006561,C0019348
8567,DIS,D006689,C0019829
8568,DIS,D007244,C0021345
857,DIS,,
8573,DIS,D017513,C0162849
8574,DIS,,C0023643
8577,DIS,D003093,"C0009324, C0375359"
8578,DIS,,C0153376
8580,DIS,,
8584,DIS,D002051,C0006413
859,DIS,,
8590,DIS,,C0001363
8593,DIS,D007951,C0023466
8596,DIS,D012541,"C0036285, C0343487"
8601,DIS,,C0153365
8602,DIS,,C0153364
8607,DIS,,C0153042
8616,DIS,D010411,C0030848
8618,DIS,,"C0153368, C0153369"
8619,DIS,,C0751226
862,DIS,,C0154701
8622,DIS,D008457,C0025007
8628,DIS,D006689,C0152267
863,DIS,D009422,C0027765
8630,DIS,,"C0432579, C0474962"
8632,DIS,D012514,"C0036220, C0153560"
8633,DIS,,C0311262
8634,DIS,,C0154088
8635,DIS,,C0153377
864,DIS,,C0031542
8642,DIS,,C0019829
8643,DIS,D004382,C0013298
8644,DIS,,C0029800
8645,DIS,,C0154333
8646,DIS,,C0154334
8649,DIS,D014062,"C0153349, C0153350"
865,DIS,,C0042384
8651,DIS,,
8654,DIS,D006689,C0152266
8659,DIS,D002644,C0008049
866,DIS,,C0155774
8660,DIS,,C0496769
8661,DIS,,C0154058
8663,DIS,,C0153401
867,DIS,,C1334644
8670,DIS,,C0013473
8672,DIS,,C0029841
8675,DIS,,
8677,DIS,D020345,C0520459
8680,DIS,,C0156076
8681,DIS,D020364,C0270932
8683,DIS,D023981,C0152276
8687,DIS,,"C0154073, C0154074"
8688,DIS,,C0153385
8689,DIS,,C0003125
869,DIS,D002781,C0008373
8691,DIS,D009182,C0026948
8692,DIS,D007951,C0023470
8696,DIS,,C0152275
870,DIS,,C0442874
8702,DIS,,C0153373
8704,DIS,D006558,C0019342
8712,DIS,C537392,"C0027831, C0027832"
8717,DIS,D003668,C4554531
8719,DIS,D002278,C0007099
8725,DIS,,"C0011263, C0011269"
8729,DIS,D011213,C0026143
873,DIS,,C0375327
8731,DIS,,C0153656
8736,DIS,D012899,C0037354
8738,DIS,D052798,C0022782
874,DIS,D018410,C0004626
8741,DIS,D012628,C0036508
8743,DIS,D016731,C0085273
8747,DIS,,
8757,DIS,D005758,C0017155
876,DIS,D052880,C0041188
8761,DIS,D007947,C0023462
8771,DIS,D004474,C0013570
8778,DIS,D003424,C0156147
8781,DIS,D012409,C0035920
8787,DIS,,C0154879
8791,DIS,D000071960,C0154084
8792,DIS,,C0154094
8800,DIS,,C0154071
8802,DIS,,C0154070
8805,DIS,,C0002965
882,DIS,,C0152071
8826,DIS,,C0154061
883,DIS,D006373,C0018889
8838,DIS,,C0152268
884,DIS,D014201,C0025530
8849,DIS,,C0153361
885,DIS,D005211,C0015652
8850,DIS,,C0153362
8857,DIS,,C0409974
8858,DIS,D014067,C0751560
8861,DIS,,C0034084
8864,DIS,D007948,C0023465
8866,DIS,D055623,C0022602
8867,DIS,D008976,C0026393
8869,DIS,D009471,C0027873
8872,DIS,,C0154089
888,DIS,D014201,C0015656
8881,DIS,D012393,C0035854
8883,DIS,,C0432520
8886,DIS,D002825,C0008513
8892,DIS,D017515,C0032026
8893,DIS,D011565,C0033860
890,DIS,,
891,DIS,,
8912,DIS,C000656904,C0152067
8913,DIS,,C0011636
8920,DIS,,C0156385
8923,DIS,D000096142,C0151779
8924,DIS,D016553,C0398650
8925,DIS,,C0477317
8927,DIS,,"C0023186, C0751265"
8929,DIS,D005757,C0017154
893,DIS,,
8930,DIS,,C0153379
8931,DIS,C536380,C0272126
8936,DIS,D000071380,C0158360
8937,DIS,,C0153406
8941,DIS,D063807,C0221244
8943,DIS,C537935,
8946,DIS,,C0730278
8947,DIS,D003930,C0011884
8955,DIS,,
8956,DIS,D015605,C0010232
896,DIS,,
8969,DIS,,C0153384
8970,DIS,D013344,C0038522
898,DIS,D007690,C0022680
8986,DIS,,C0027404
899,DIS,D015529,C0008340
8991,DIS,D002578,C0851140
8997,DIS,D011087,"C0032463, C0152272"
90,DIS,,C0410606
900,DIS,D020065,C0600452
9007,DIS,D013398,C0038644
9008,DIS,D015535,C0003872
901,DIS,,C1112746
9011,DIS,,C0154069
9021,DIS,,C0267095
9024,DIS,,C0154065
903,DIS,,C0740372
9036,DIS,D010307,C0747273
9042,DIS,,C0156369
9043,DIS,,C0269194
905,DIS,,
9053,DIS,,C0154091
906,DIS,,
9060,DIS,D014010,C0040262
9063,DIS,D013206,C0038165
9065,DIS,D007896,C0023281
907,DIS,,C1333965
9072,DIS,D006103,C0018197
9074,DIS,D008180,C0024141
9076,DIS,,C0155180
9080,DIS,,
9087,DIS,,C0154064
9088,DIS,D010267,C0030491
9091,DIS,,C0751772
9095,DIS,,C0154059
9097,DIS,,C0014747
9098,DIS,,C0029485
910,DIS,,"C0153638, C1263889"
9108,DIS,,C0154086
9111,DIS,D016773,C0023283
9113,DIS,D006100,C0018190
9119,DIS,D015470,C0023467
9120,DIS,D000686,C0002726
9123,DIS,D007617,"C0153037, C0854331"
9125,DIS,,C0432581
913,DIS,,
9132,DIS,,C0496854
9138,DIS,,C0154060
914,DIS,,C0030781
9140,DIS,,C0155179
9146,DIS,D007898,C0023290
9149,DIS,,C0153375
9153,DIS,D012899,C0001906
9155,DIS,D007897,C1328252
9159,DIS,D005738,C0017105
916,DIS,,"C1333419, C1333976"
9164,DIS,D004931,C0014848
9165,DIS,,C1274184
9169,DIS,,
917,DIS,,C1333968
9173,DIS,,C0153360
9174,DIS,,C0154062
918,DIS,,C1333967
9181,DIS,D000562,C0002438
9182,DIS,D010392,C0030807
9188,DIS,,C0153374
9191,DIS,,C0730285
9192,DIS,D015154,C0014858
92,DIS,,C0037822
9201,DIS,D008010,C0023646
9206,DIS,D001471,C0004763
9207,DIS,,C0751774
9210,DIS,D016697,C0017409
9212,DIS,D010916,C0032027
9220,DIS,,C0751762
9230,DIS,D011146,C0032633
9234,DIS,,C0154092
9235,DIS,,C0153400
9240,DIS,,C0014804
9245,DIS,,
9246,DIS,D028243,"C0268393, C1510489"
9248,DIS,D054975,C0265220
9249,DIS,C537599,C0432198
9250,DIS,D055673,C0796147
9252,DIS,,
9253,DIS,D046152,C0238198
9254,DIS,D007946,C0023461
9255,DIS,C563003,C0520716
9256,DIS,D015179,"C0009404, C0346629"
9258,DIS,D014849,"C0079661, C1847800"
9261,DIS,D009303,"C0153392, C0153393"
9263,DIS,,
9265,DIS,,C0268512
9266,DIS,,
9267,DIS,,
9268,DIS,,
9269,DIS,,
9270,DIS,,
9271,DIS,,
9273,DIS,,
9274,DIS,,
9275,DIS,,
9277,DIS,D013132,C0033132
9278,DIS,,
9279,DIS,D020138,C0598608
9280,DIS,,
9281,DIS,,
9282,DIS,D009798,C0028840
9283,DIS,,C0549470
9286,DIS,,C0033117
929,DIS,,C0155286
9296,DIS,,
9297,DIS,,
9299,DIS,,"C0346611, C1290402"
93,DIS,,C0023015
930,DIS,D009916,C0029182
9300,DIS,,C1096349
9305,DIS,D014400,C0041331
9306,DIS,D013285,C0152223
9307,DIS,D012005,C0034888
931,DIS,D008989,C0026414
9310,DIS,,C0347215
9312,DIS,,C0008681
9317,DIS,D008205,C0024225
9335,DIS,D012607,"C0029657, C0152192"
9336,DIS,,C0152186
9339,DIS,,C0156286
934,DIS,,
9341,DIS,,C0152443
9346,DIS,,C0152078
9348,DIS,,C0338585
9351,DIS,D003920,C0011849
9352,DIS,D003924,C0011860
9358,DIS,,C0158316
936,DIS,D001927,"C0006111, C0085584"
9360,DIS,,C0155880
9362,DIS,D013224,C0038218
9365,DIS,,C0042588
9368,DIS,D007637,C0022573
9369,DIS,D016727,C0085270
9370,DIS,D005094,C0015300
9375,DIS,,C0016782
9378,DIS,,C0152138
9383,DIS,,"C0007832, C0154909"
9384,DIS,,C0153212
9388,DIS,,C0339320
9389,DIS,,C0154911
9392,DIS,D014136,"C0040584, C0149513"
9395,DIS,D003440,C0010380
9396,DIS,,"C0001327, C0949123"
9398,DIS,D004826,"C0014541, C0155814"
9401,DIS,,C0149881
9402,DIS,D004823,C0014534
9406,DIS,D007018,C0020635
9407,DIS,,C0155652
9408,DIS,,C0155626
9409,DIS,D003919,C0011848
9410,DIS,C580003,C0242343
9415,DIS,,C0155877
9423,DIS,D001762,"C0005741, C0155181"
9427,DIS,D020343,C0151620
9428,DIS,D019586,C0151740
9432,DIS,,C0017980
9439,DIS,,C0267918
9442,DIS,,C1516427
9445,DIS,,C1336900
9446,DIS,D002761,C0008311
9452,DIS,D005234,"C0015695, C0015696"
9455,DIS,,
9459,DIS,,C0153575
946,DIS,D004030,C0012147
9460,DIS,,C0153574
9461,DIS,,C0339295
9462,DIS,,C0155398
9463,DIS,,C0021355
9467,DIS,D009261,C0027341
9470,DIS,D016920,C0085437
9471,DIS,D008581,C0025289
9473,DIS,,C0154747
9476,DIS,D007018,C0242342
9477,DIS,,C0034065
9478,DIS,,C0221074
9483,DIS,,C0155173
9487,DIS,D008467,C0025037
949,DIS,,C0155224
